title,price,location,product_url,main_image,brand,description,seller_name
فيفو v29,18500.0,"Zagazig, Sharqia",https://www.dubizzle.com.eg/en/ad/%D9%81%D9%8A%D9%81%D9%88-v29-ID200339120.html,https://images.dubizzle.com.eg/thumbnails/86537069-240x180.jpeg,Vivo,فيفو v29 فتح علبه فقط متحطش فيه خط رام ١٢ زاكره ٢٥٦ 5g,User 50D7Q1
موبايل ريلمي5,1400.0,"Haram, Giza",https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B1%D9%8A%D9%84%D9%85%D9%8A5-ID200339115.html,https://images.dubizzle.com.eg/thumbnails/86536833-240x180.jpeg,Realme,تلفون ريلمى ٥  مساحة ٦٤ رام ٣ مغير نص كل حاجة شغالة تمام والكاميرا الأمامية مش شغالة وانا مراعي سعره معاه الكرتونة بتاعته بس ١٤٠٠ جنيه رقم التلفون 01124065623,صاحب الاعلان
iphone 12,60.0,"Talkha, Dakahlia",https://www.dubizzle.com.eg/en/ad/iphone-12-ID200339112.html,https://images.dubizzle.com.eg/thumbnails/86536818-240x180.jpeg,Apple - iPhone,128 giga battery 77% المعاينه فالمنصوره,دكتور
oppo a83,2500.0,"Damietta City, Damietta",https://www.dubizzle.com.eg/en/ad/oppo-a83-ID200339105.html,https://images.dubizzle.com.eg/thumbnails/86536545-240x180.jpeg,OPPO,64gb 4ram oppo a83 مقاوم للماء,User 3dX9Mc
Nokia c1,1000.0,"Faisal, Giza",https://www.dubizzle.com.eg/en/ad/nokia-c1-ID200339100.html,https://images.dubizzle.com.eg/thumbnails/86536520-240x180.jpeg,Nokia,رام 1 ذاكرة الوصول العشوائية16 01002349965,عبدالله
بيع جهاز,6500.0,"Tanta, Gharbia",https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%B9-%D8%AC%D9%87%D8%A7%D8%B2-ID199657351.html,https://images.dubizzle.com.eg/thumbnails/77979215-240x180.jpeg,Apple - iPhone,جهاز ايفون ٧بلص بدون خربوش مغير بطاريه فقط,User 1dz6ke
موبايل سامسونج a20s بحالة ممتازة,2300.0,"Faisal, Giza",https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-a20s-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-ID200339089.html,https://images.dubizzle.com.eg/thumbnails/86536216-240x180.jpeg,Samsung,سامسونج a20s لون احمر شيك جدا بحالة جيدة جدا ماتعملهوش اى صيانه نهائي ولا مغير اى حاجة ولا فيه اى كسور رمات ٣ / مساحة داخلية ٣٢ / معالج ثمانى النواة السعر ٢٣٠٠  الموبايل بدون مشتملات ولا كرتونة لأنه جاى من السعوديه   البيع لعدم الحاجة لأنى معايا موبايل تانى ومش بستعمل السامسونج,User 4mD7vV
iphone 15 pro max,78000.0,"Sheraton, Cairo",https://www.dubizzle.com.eg/en/ad/iphone-15-pro-max-ID200339076.html,https://images.dubizzle.com.eg/thumbnails/86535502-240x180.jpeg,Apple - iPhone,iphone 15 pro max 256 natural titanium  sealed Middle East version,mostafa
ريلمي ١٠ و ٢٥٦ جيجا بحالة الجديد تماما,11000.0,"Maadi, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%B1%D9%8A%D9%84%D9%85%D9%8A-%D9%A1%D9%A0-%D9%88-%D9%A2%D9%A5%D9%A6-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D8%AA%D9%85%D8%A7%D9%85%D8%A7-ID200339065.html,https://images.dubizzle.com.eg/thumbnails/86535496-240x180.jpeg,Realme,ريلمي ١٠ رام ٨ و ٢٥٦ جيجا بايت شحن ٦٧ وات,دكتور ياسر
شاومي  Mi note 10,6300.0,"Quesna, Monufia",https://www.dubizzle.com.eg/en/ad/%D8%B4%D8%A7%D9%88%D9%85%D9%8A-mi-note-10-ID200339050.html,https://images.dubizzle.com.eg/thumbnails/86534709-240x180.jpeg,Xiaomi,الجهاز غني عن التعريف عملاق الشاومي مساحه 128 رامات 6 كاميرا خلفيه 108 ميجا بكسل وفي 4 كاميرات غيرها والكاميرا الاماميه 32 ميجا بكسل الجهاز بصمه في الشاشه والشاشه كيرف الجهاز في مواصفات تحفه الجهاز بدون اي عيوب وبدون صيانه نهائي كل اللي فيه الظهر في شرخ وغير مؤثر على اي حاجه الجهاز {{{{بدون مشتملاتة وارد من الخارج}}}} وانا منزل في السعر لسرعه البيع لتكمله فلوس السفر الجهاز لو معاه كرتونه والظهر مفهوش شرخ تمنو 10000 جنيه انا بخسر فيه مبلغ كبير  عليه اسكرينه هامر مركبها ب 400 جنيه ومعاه جراب المقابلة المنوفيه قويسنا او كامين ميت ابو شيخه او شبين الكوم 01286891802,ابو
oppo f11 64g 6ram اوبو اف١١ ٦٤جيجا ٦رام,3500.0,"Faisal, Giza",https://www.dubizzle.com.eg/en/ad/oppo-f11-64g-6ram-%D8%A7%D9%88%D8%A8%D9%88-%D8%A7%D9%81%D9%A1%D9%A1-%D9%A6%D9%A4%D8%AC%D9%8A%D8%AC%D8%A7-%D9%A6%D8%B1%D8%A7%D9%85-ID200339047.html,https://images.dubizzle.com.eg/thumbnails/86534692-240x180.jpeg,OPPO,تليفون اوبو مغير شاشه فقط والشاشه الحاليه ممكن تركب مكانها شاشه اصليه ب ٥٠٠ جنيه اعرف مكان المحل بالضمان معاه كرتونه بتاعته وربنا يبارك في صاحب النصيب سبب البيع الضروره لولا كده كنت خليته,Abdelrahman
سامسونج a54 5g 128/8 بدون علبه,16200.0,"Hurghada, Red Sea",https://www.dubizzle.com.eg/en/ad/%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-a54-5g-1288-%D8%A8%D8%AF%D9%88%D9%86-%D8%B9%D9%84%D8%A8%D9%87-ID200339020.html,https://images.dubizzle.com.eg/thumbnails/86534149-240x180.jpeg,Samsung,سامسونج a54 5g 128/8 بدون علبه,يوسف
oppo a17,5600.0,"Samanoud, Gharbia",https://www.dubizzle.com.eg/en/ad/oppo-a17-ID200307957.html,https://images.dubizzle.com.eg/thumbnails/86166528-240x180.jpeg,OPPO,oppo a17  64 gb 4 ram حاله كسر الزيرو  شبه الجديد  معاه الكرتونه,ahmed
ردمي نوت 12,8000.0,"Darb al-Ahmar, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%B1%D8%AF%D9%85%D9%8A-%D9%86%D9%88%D8%AA-12-ID200338980.html,https://images.dubizzle.com.eg/thumbnails/86533000-240x180.jpeg,Xiaomi,ردمي نوت 12 معاه  العلبه وكل حاجتو مساحه ‏128و8جيجا رام مغير باغه نضيفه ملسوع لسعه صغيره في الضهر علشان ازاز فقط السعر قابل للنقاش قليلا,Ấdấ Dŏấ
oppo a92,7000.0,"Ismailia City, Ismailia",https://www.dubizzle.com.eg/en/ad/oppo-a92-ID200338976.html,https://images.dubizzle.com.eg/thumbnails/86532839-240x180.jpeg,OPPO,Oppo a92  رامات / 8 ذاكره داخليه / 128 بطاريه / 5000 مللى امبير  معالج ثمانى النواه 665 سناب دراجون . تكنولوجيا 11 نانو  كاميرا  2.48. 2.8 م. ب اماميه  16 ميجا بيكسل شاشه lcd . Ips 6.50 بوصه اندرويد 10 معاه الشاحن والعلبه والهاند فرى  الجهاز مفهوش خدش,User 6R77sF
ايفون سكس,1900.0,"Sayeda Zeinab, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D8%B3%D9%83%D8%B3-ID200338972.html,https://images.dubizzle.com.eg/thumbnails/86532715-240x180.jpeg,Apple - iPhone,ايفون سكس مساحه١٦ متغير بطاريه اصليه,الحمد
"samsung s23 ultra 
12/256
كريمى متبرشم",60000.0,"Heliopolis, Cairo",https://www.dubizzle.com.eg/en/ad/samsung-s23-ultra-12256-%D9%83%D8%B1%D9%8A%D9%85%D9%89-%D9%85%D8%AA%D8%A8%D8%B1%D8%B4%D9%85-ID200338966.html,https://images.dubizzle.com.eg/thumbnails/86532569-240x180.jpeg,Samsung,samsung s23 ultra  12/256 كريمى متبرشم خطين  ضمان السعودية بالفاتورة ضمان سامسونج,User 3009Wd
s21 ultra,23000.0,"Gomrok, Alexandria",https://www.dubizzle.com.eg/en/ad/s21-ultra-ID200338942.html,https://images.dubizzle.com.eg/thumbnails/86532028-240x180.jpeg,Samsung,موبايل s21 ultra استعمال خفيف معاه علبته,Ahmed Hossam
"iphone 11 pro max 256 
ايفون 11 برو ماكس 256 مساحة",23500.0,"Shubra al-Khaimah, Qalyubia",https://www.dubizzle.com.eg/en/ad/iphone-11-pro-max-256-%D8%A7%D9%8A%D9%81%D9%88%D9%86-11-%D8%A8%D8%B1%D9%88-%D9%85%D8%A7%D9%83%D8%B3-256-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-ID200338922.html,https://images.dubizzle.com.eg/thumbnails/86531732-240x180.jpeg,Apple - iPhone,Battery : 83% IOS: 17.3. 1  عربى وانجليزى  نموزج M مساحه 256 معاه شاحن 20 وات ومش مغير حاجه قبل كدا من غير علبه ومتحاج مبايعه غير قابل للتفاوض الجهاز بحاله ممتازه وضهر زيرو وفريم مفهوش حاجة مشاء الله ربنا يبارك للى هياخده والبطاريه ممتازه جدا وتر بوف مفهوش اى عيوب متاح الكشف عن اى حد الفون بحاله ممتازه للتواصل: 01153998705,User 6Dz7z4
poco x3 pro  256g,6200.0,"Maryotaya, Giza",https://www.dubizzle.com.eg/en/ad/poco-x3-pro-256g-ID192018463.html,https://images.dubizzle.com.eg/thumbnails/30950503-240x180.jpeg,Xiaomi,جهاز بوكو x3 برو رام 8  مساحه 256.  الجهاز ٤ جرابات ومعاه كل حاجتو الكرتونه والشاحن ومتركبلو اسكرين وش وظهر للتواصل 01118990999,إبراهيم الكومى
I phone 12 pro max  like new,37000.0,"New Cairo, Cairo",https://www.dubizzle.com.eg/en/ad/i-phone-12-pro-max-like-new-ID200338914.html,https://images.dubizzle.com.eg/thumbnails/86531468-240x180.jpeg,Apple - iPhone,I phone 12 pro max  battery 82%  512 gb  like new  no scratches  with box and cable  Middle East version,ahmed magdy
ايفون 15 مساحة ٢٥٦ جيجابايت,60000.0,"New Cairo, Cairo",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-15-%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-%D9%A2%D9%A5%D9%A6-%D8%AC%D9%8A%D8%AC%D8%A7%D8%A8%D8%A7%D9%8A%D8%AA-ID200338908.html,https://images.dubizzle.com.eg/thumbnails/86531441-240x180.jpeg,Apple - iPhone,جديد غير مفتوح بالعلبة بتاعتو,User 3XW4cA
للبيع موبايل سامسونج a20s,1500.0,"Haram, Giza",https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-a20s-ID200338905.html,https://images.dubizzle.com.eg/thumbnails/86531431-240x180.jpeg,Samsung,للبيع موبايل سامسونج a20s جايب شاشه بدون مشتملات,ريمون
"iPhone 11, 256 gb, space gray (black)",19999.0,"New Cairo, Cairo",https://www.dubizzle.com.eg/en/ad/iphone-11-256-gb-space-gray-black-ID200338903.html,https://images.dubizzle.com.eg/thumbnails/86531450-240x180.jpeg,Apple - iPhone,"Apple iPhone 11, 256 gb space and the color is black. Battery health is 74%. Exterior and hardware in great condition.",Hossam Hatem
iphone 15 pro max 256 gb natural titanium middle east version for sale,88000.0,"Al Manial, Cairo",https://www.dubizzle.com.eg/en/ad/iphone-15-pro-max-256-gb-natural-titanium-middle-east-version-for-sale-ID200338894.html,https://images.dubizzle.com.eg/thumbnails/86531165-240x180.jpeg,Apple - iPhone,iphone 15 pro max 256 gb natural titanium middle east version sealed for sale,Mohamed
بيع ايفون,44000.0,"Mahalla al-Kobra, Gharbia",https://www.dubizzle.com.eg/en/ad/%D8%A8%D9%8A%D8%B9-%D8%A7%D9%8A%D9%81%D9%88%D9%86-ID200328205.html,https://images.dubizzle.com.eg/thumbnails/86416394-240x180.jpeg,Apple - iPhone,ايفون ١٣ برو ماكس ،٢٥٦ جيجا ، اسكريم هامر وش وضهر ، مفيهوش خربوش,User 19t4qf
iPhone 14,41000.0,"San Stefano, Alexandria",https://www.dubizzle.com.eg/en/ad/iphone-14-ID200237187.html,https://images.dubizzle.com.eg/thumbnails/85275886-240x180.jpeg,Apple - iPhone,iphone 14 - 128 GB like new color yallwa battery 98% ايفون ١٤ -١٢٨جيجا مثل الجديد لون اصفر بطارية ٩٨٪,dr
iPhone 14 pro 128 gb,50000.0,"New Cairo, Cairo",https://www.dubizzle.com.eg/en/ad/iphone-14-pro-128-gb-ID199972590.html,https://images.dubizzle.com.eg/thumbnails/84214515-240x180.jpeg,Apple - iPhone,iPhone 14 Pro بطاريه: 95 المساحة: 128 ‎المحتويات : ١- كيبل الشحن  ٢- العلبه للتواصل والاستفسار - فون او واتساب /٠١٠٩٨٥٣٤٠٩٨ الوصف: ١- حالة الجهاز ماشاء الله لا يوجد به اي مشاكل 2- لم يتم فتح الجهاز نهائيًا  ٣- لايوجد اي عطل نهائي فالجهاز ولم يدخل صيانه 4- تم شراء الجهاز من تريد لاين *متاح فحص الجهاز ف التوكيل أو أي مكان معتمد ربنا يبارك ويسعد صاحب النصيب,User 8Z44Jq
14 pro Max 256 Gold,75000.0,"Mahalla al-Kobra, Gharbia",https://www.dubizzle.com.eg/en/ad/14-pro-max-256-gold-ID200338863.html,https://images.dubizzle.com.eg/thumbnails/86530460-240x180.jpeg,Apple - iPhone,14 pro Max 256 Gold الفون مشحون مرتين فقط يعتبر لم يستخدم نهائي,أحمد
iPhone 15 2sim 128gb,53000.0,"Abu Talat, Alexandria",https://www.dubizzle.com.eg/en/ad/iphone-15-2sim-128gb-ID200338858.html,https://images.dubizzle.com.eg/thumbnails/86530214-240x180.jpeg,Apple - iPhone,iPhone 15 128gb  2sim  Black color,Tony akram
Redmi 12c,4000.0,"Gesr Al Suez, Cairo",https://www.dubizzle.com.eg/en/ad/redmi-12c-ID200338855.html,https://images.dubizzle.com.eg/thumbnails/86530201-240x180.jpeg,Other brand,Redmi 12c 64gb 3g ram استعمال خفيف معاه الكرتونه والشاحن,Heba Miasr
iPhone 15 128gb 2sim,53000.0,"New Cairo, Cairo",https://www.dubizzle.com.eg/en/ad/iphone-15-128gb-2sim-ID200338845.html,https://images.dubizzle.com.eg/thumbnails/86529921-240x180.jpeg,Apple - iPhone,iPhone 15 128gb Black  2sim  New from Dubai,Tony akram
Samsung S20 plus 5g (128\8),11500.0,"Kom Ombo, Aswan",https://www.dubizzle.com.eg/en/ad/samsung-s20-plus-5g-1288-ID200338839.html,https://images.dubizzle.com.eg/thumbnails/86529888-240x180.jpeg,Samsung,Samsung S20 plus 128 الجهاز بحاله جيده  Ram >8 Exnos 990 شريحتين فاضي بدون مشتملات  للبيع للتواصل 01155521279,Eng Ahmed
للبيع موبايل نوكيا قديم شغال,101.0,"Abu Qir, Alexandria",https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D9%86%D9%88%D9%83%D9%8A%D8%A7-%D9%82%D8%AF%D9%8A%D9%85-%D8%B4%D8%BA%D8%A7%D9%84-ID200338838.html,https://images.dubizzle.com.eg/thumbnails/86529879-240x180.jpeg,Nokia,للبيع  موبايل نوكيا قديم تقريبا سنة 2000  شغال,Hanan
ايفون 14 مساحه 128,38000.0,"Shohadaa, Monufia",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-14-%D9%85%D8%B3%D8%A7%D8%AD%D9%87-128-ID200338837.html,https://images.dubizzle.com.eg/thumbnails/86529877-240x180.jpeg,Apple - iPhone,ايفون 14 مساحه 128 مشحون 30 مره بطارية 99 دي لسه نازلها حالا كان 100 من ساعه الجهاز عليه اسكرينة ضهر وشاشة ما فيهوش خدش معاه كرتونته والوصله,User 0vh7Fz
ايفون ١٢برو مكس,28500.0,"Beni Suef City, Beni Suef",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D9%A1%D9%A2%D8%A8%D8%B1%D9%88-%D9%85%D9%83%D8%B3-ID200338833.html,https://images.dubizzle.com.eg/thumbnails/86529684-240x180.jpeg,Apple - iPhone,موبيل بحاله الزيرو فعلان مش مفتوح نهائي واتر بروف مع الكرتونه والكبل الارجنالk بتاعو مساحه ١٢٨ج,ahmed
12 Pro max 256,23500.0,"Suez District, Suez",https://www.dubizzle.com.eg/en/ad/12-pro-max-256-ID200338832.html,https://images.dubizzle.com.eg/thumbnails/86529641-240x180.jpeg,Apple - iPhone,الجهاز. 256 بطاريه.  ٩٠ مغير شاشه  وفاصل fac id وحاله كويسه  جدا جدا مفهوش خرابيش  بالكرتونه والشاحن,Nona
ايفون 7 128 جيجا,4000.0,"Borg al-Arab, Alexandria",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-7-128-%D8%AC%D9%8A%D8%AC%D8%A7-ID200338786.html,https://images.dubizzle.com.eg/thumbnails/86528764-240x180.jpeg,Apple - iPhone,ايفون ٧ بحاله جيده جدا بالعلبه بتاعته وكابل شاحن  بطاريه ٧١٪؜ مغيرش حاجه خالص اتفتح مره واحده فقط لتنضيف السماعات  مساحه ١٢٨ جيجا,hamdy Ragab
هاتف ريلمي 5 مساحه 64 رام3,3000.0,"Khosous, Qalyubia",https://www.dubizzle.com.eg/en/ad/%D9%87%D8%A7%D8%AA%D9%81-%D8%B1%D9%8A%D9%84%D9%85%D9%8A-5-%D9%85%D8%B3%D8%A7%D8%AD%D9%87-64-%D8%B1%D8%A7%D9%853-ID200338782.html,https://images.dubizzle.com.eg/thumbnails/86662646-240x180.jpeg,Realme,هاتف ريلمي 5 مساحه 64 رام3 بدون مشتملات . . ليس به عيوب وحالته ممتازه جدا للبيع,Khaled Abdo
x s max,11400.0,"Moharam Bik, Alexandria",https://www.dubizzle.com.eg/en/ad/x-s-max-ID200338778.html,https://images.dubizzle.com.eg/thumbnails/86528501-240x180.jpeg,Apple - iPhone,مساحه ٦٤ مغير بطاريه  بس لسا جديده ونسبه مش اقل من ٩٨ وموجود البطاريه اصليه وتعريف البتاعها معاه شاحن اصلي بس  والكاميرا مش شغاله عل x1 بس وشغاله ميه ميه من ٢ل ١٠  رقم تواصل واتس فقط ٠١٠٠٩٢٦٣٩١١٢٩,Amgd Ghorani
iPhone 13 Pro Max 128gb,55000.0,"6th of October, Giza",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-128gb-ID200338772.html,https://images.dubizzle.com.eg/thumbnails/86528462-240x180.jpeg,Apple - iPhone,بحاله جيده جدآ مفهوش حاجه معاه كل حاجه م عدا الشاحن ومعاه جرابات بطاريه ٨٧,Baher
Redmi note 10s,5500.0,"Labban, Alexandria",https://www.dubizzle.com.eg/en/ad/redmi-note-10s-ID200338756.html,https://images.dubizzle.com.eg/thumbnails/86528153-240x180.jpeg,Xiaomi,المواصفات  RAM 8 +5 يعني رام 13  المعالج ثماني 2.5 جيجاهرتز  بيشغل ببجي 60 فريم ثابت  الجهاز رائع مع الجهاز الكبل بس و مع العلم ان الهاتف في مشكله في مكان الهندفري بتتعمل بي 150ج بس انا مش عاوز افتح الفون عشان معايا اير بودز عشان اكون خلصت زمتي قدام ربنا بس و مع العلم بردو ابحث عن الفون سعرو 12 الف جنيه جديد انا عاوز ابيع عشان محتاج الفلوس مش اكتر,abdo
موبايل انفنكس هوت 10 بلاي يدعم ميزة التبريد عشان تقعد عليه براحتك,1999.0,"Shebin al-Koum, Monufia",https://www.dubizzle.com.eg/en/ad/%D9%85%D9%88%D8%A8%D8%A7%D9%8A%D9%84-%D8%A7%D9%86%D9%81%D9%86%D9%83%D8%B3-%D9%87%D9%88%D8%AA-10-%D8%A8%D9%84%D8%A7%D9%8A-%D9%8A%D8%AF%D8%B9%D9%85-%D9%85%D9%8A%D8%B2%D8%A9-%D8%A7%D9%84%D8%AA%D8%A8%D8%B1%D9%8A%D8%AF-%D8%B9%D8%B4%D8%A7%D9%86-%D8%AA%D9%82%D8%B9%D8%AF-%D8%B9%D9%84%D9%8A%D9%87-%D8%A8%D8%B1%D8%A7%D8%AD%D8%AA%D9%83-ID200338746.html,https://images.dubizzle.com.eg/thumbnails/86529294-240x180.jpeg,Infinix,موبايل انفنكس هوت 10 بلاي بيدعم جميع الالعاب و انا الوحيد الي ببيعو ارخص من سعر السوق و بيشغل ببجي 40 فريم و كمان ينفع معاك شغل و كل حاجه انت عايزها و مفيهوش اي مشكلة خارجية او داخلية و كمان جراب مع الموبايل هدية و شاحن بسعر 200 جنيه من شركة انفنكس و صدقني الموبايل هيعجبك و غير ميزة التبريد الي هتخليك تقعد على الموبايل بالساعات من غير م تلاحظ اي سخونه و الاستلام فقط في حالة إذا كنت من نفس المدينة و اي استفسار اتواصل معايا,محمد
